,coin_code,exchange_code,name,name_zh,pair1,pair2,price,vol,volume,accounting,update_time,logo,price_usd,symbol_pair,exchange_url,is_focus,type,exclude,ads,adpairs,exrank,url,tickerid,open_interest,open_interest_ratio,showkline,changerate
89,monero,biteceo,CEO Global,CEO全球站,XMR,USDT,259.49,225159.6254,58426671.2,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/biteceo.png?x-oss-process=style/ex_72_webp&v=1611560707,259.49,xmr_usdt,,0,0,1,[],[],6,,biteceo_xmr_usdt,0.0,0.0,0.0,6.65
90,monero,blex,BLEX,币蓝（BLEX）,XMR,USDT,259.49,225159.6254,58426671.2,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/blex.png?x-oss-process=style/ex_72_webp&v=1604564487,259.49,xmr_usdt,,0,0,1,[],[],0,,blex_xmr_usdt,0.0,0.0,0.0,6.65
91,monero,boboo,Boboo,波网,XMR,USDT,259.49,225159.6254,58426671.2,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/1574149917741_72.webp?v=1574150013,259.49,xmr_usdt,,0,0,1,[],[],6,,boboo_xmr_usdt,0.0,0.0,0.0,6.65
92,monero,phoenixglobal,Phoenix Global,凤凰全球,XMR,USDT,259.49,225159.6254,58426671.2,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/1579485858870_72.webp?v=1584347689,259.49,xmr_usdt,,0,0,1,[],[],5,,phoenixglobal_xmr_usdt,0.0,0.0,0.0,6.65
93,monero,tab,TAB Grape,TAB葡萄,XMR,USDT,259.49,225125.5768,58417835.92,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/1572316516571_72.webp?v=1581901493,259.49,xmr_usdt,,0,0,1,[],[],0,,tab_xmr_usdt,0.0,0.0,0.0,6.65
94,monero,cyberbank,CyberBank,,XMR,USDT,258.66,225186.075,58246630.16,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/cyberbank.png?x-oss-process=style/ex_72_webp&v=1618222421,258.66,xmr_usdt,,0,0,1,[],[],0,,cyberbank_xmr_usdt,0.0,0.0,0.0,6.3
95,monero,exshell,NVEX,,XMR,USDT,258.66,225186.075,58246630.16,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/exshell_72.webp?v=1574754772,258.66,xmr_usdt,,0,0,1,[],[],0,,exshell_xmr_usdt,0.0,0.0,0.0,6.3
96,monero,gaeaex,GaeaEx,盖亚,XMR,USDT,258.66,225186.075,58246630.16,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/gaeaex.png?x-oss-process=style/ex_72_webp&v=1620376441,258.66,xmr_usdt,,0,0,1,[],[],0,,gaeaex_xmr_usdt,0.0,0.0,0.0,6.3
97,monero,watercoin,ZHENBI,,XMR,USDT,258.66,225186.075,58246630.16,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/watercoin.png?x-oss-process=style/ex_72_webp&v=1618397051,258.66,xmr_usdt,,0,0,1,[],[],0,,watercoin_xmr_usdt,0.0,0.0,0.0,6.3
98,monero,crius,Crius,,XMR,USDT,258.68,225151.1707,58242104.84,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/crius.png?x-oss-process=style/ex_72_webp&v=1590116082,258.68,xmr_usdt,,0,0,1,[],[],0,,crius_xmr_usdt,0.0,0.0,0.0,6.31
99,monero,hydax,Hydax,,XMR,USDT,258.68,225151.1707,58242104.84,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/hydax.png?x-oss-process=style/ex_72_webp&v=1590562380,258.68,xmr_usdt,,0,0,1,[],[],0,,hydax_xmr_usdt,0.0,0.0,0.0,6.31
0,monero,exshell,NVEX,,XMR,USDT,258.66,225186.075,58246630.16,0.0,1分钟前,https://s2.feixiaoquan.com/logo/2/exshell_72.webp?v=1574754772,258.66,xmr_usdt,,0,0,1,[],[],0,,exshell_xmr_usdt,0.0,0.0,0.0,6.3
1,monero,hydax,Hydax,,XMR,USDT,258.66,225152.0264,58237823.15,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/hydax.png?x-oss-process=style/ex_72_webp&v=1590562380,258.66,xmr_usdt,,0,0,1,[],[],0,,hydax_xmr_usdt,0.0,0.0,0.0,6.3
2,monero,wenx,WenX,,XMR,USDT,258.66,225040.9708,58209097.51,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/wenx.png?x-oss-process=style/ex_72_webp&v=1590743688,258.66,xmr_usdt,,0,0,1,[],[],0,,wenx_xmr_usdt,0.0,0.0,0.0,5.24
3,monero,tnex,TNEX,铁牛（TNEX）,XMR,USDT,259.5,168749.033,43790374.06,0.0,1分钟前,https://s2.feixiaoquan.com/logo/2/tnex.png?x-oss-process=style/ex_72_webp&v=1611913128,259.5,xmr_usdt,,0,0,1,[],[],4,,tnex_xmr_usdt,0.0,0.0,0.0,0.7
4,monero,coinbene,CoinBene,满币(CoinBene),XMR,BTC,0.006635,107665.8892,27944022.91,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/coinbene.png?x-oss-process=style/ex_72_webp&v=1605860044,259.54,xmr_btc,,0,0,1,[],[],7,,coinbene_xmr_btc,0.0,0.0,0.0,-0.15
5,monero,exx,EXX,,XMR,USDT,259.83,69825.589,18142782.79,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/exx.png?x-oss-process=style/coin_36_webp,259.83,xmr_usdt,,0,0,1,[],[],5,,exx_xmr_usdt,0.0,0.0,0.0,6.02
6,monero,rightbtccc,RightBTC,R网,XMR,USDT,257.78,60949.8533,15711653.18,0.0,9分钟前,https://s2.feixiaoquan.com/logo/2/rightbtccc.png?x-oss-process=style/ex_72_webp&v=1597645085,257.78,xmr_usdt,,0,0,1,[],[],5,,rightbtccc_xmr_usdt,0.0,0.0,0.0,6.16
7,monero,jex,JEX,,XMR,USDT,259.77,55892.1393,14519101.03,0.0,1分钟前,https://s2.feixiaoquan.com/logo/2/jex.png?x-oss-process=style/coin_36_webp,259.77,xmr_usdt,,0,0,1,[],[],0,,jex_xmr_usdt,0.0,0.0,0.0,0.8
8,monero,bitnasdaq,BitNasdaq,比交所(BitNasdaq),XMR,USAT,259.91,43573.6955,11325239.2,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/bitnasdaq.png?x-oss-process=style/ex_72_webp&v=1604561282,259.91,xmr_usat,,0,0,1,[],[],0,,bitnasdaq_xmr_usat,0.0,0.0,0.0,1.25
9,monero,moomex,Moomex,,XMR,USDT,259.733705,38722.85,10057629.3,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/moomex.png?x-oss-process=style/ex_72_webp&v=1608877202,259.73,xmr_usdt,,0,0,1,[],[],0,,moomex_xmr_usdt,0.0,0.0,0.0,0.91
10,monero,dcpplus,DCP,,XMR,USDT,259.78,35655.7668,9262655.1,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/dcpplus.png?x-oss-process=style/ex_72_webp&v=1585726637,259.78,xmr_usdt,,0,0,1,[],[],0,,dcpplus_xmr_usdt,0.0,0.0,0.0,332.97
11,monero,bitnasdaq,BitNasdaq,比交所(BitNasdaq),XMR,USDT,259.64,29374.2007,7626717.47,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/bitnasdaq.png?x-oss-process=style/ex_72_webp&v=1604561282,259.64,xmr_usdt,,0,0,1,[],[],0,,bitnasdaq_xmr_usdt,0.0,0.0,0.0,0.73
12,monero,rightbtccc,RightBTC,R网,XMR,BTC,0.006507,28445.12,7192016.77,0.0,2小时前,https://s2.feixiaoquan.com/logo/2/rightbtccc.png?x-oss-process=style/ex_72_webp&v=1597645085,252.84,xmr_btc,,0,0,1,[],[],5,,rightbtccc_xmr_btc,0.0,0.0,0.0,2.41
13,monero,coinbene,CoinBene,满币(CoinBene),XMR,USDT,259.54,24712.8061,6413961.7,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/coinbene.png?x-oss-process=style/ex_72_webp&v=1605860044,259.54,xmr_usdt,,0,0,1,[],[],7,,coinbene_xmr_usdt,0.0,0.0,0.0,0.78
14,monero,dragonex,DragonEx,龙网,XMR,USDT,256.427,22258.5033,5707681.23,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/dragonex.png?x-oss-process=style/coin_36_webp,256.43,xmr_usdt,,0,0,1,[],[],0,,dragonex_xmr_usdt,0.0,0.0,0.0,5.39
15,monero,gx,GX,,XMR,USDT,259.562,20334.0,5277933.71,0.0,2分钟前,https://s2.feixiaoquan.com/logo/2/1572505884349_72.webp?v=1572505997,259.56,xmr_usdt,,0,0,1,[],[],6,,gx_xmr_usdt,0.0,0.0,0.0,5.95
16,monero,pkex,PKEX,,XMR,USDT,245.61,16049.0137,3941798.25,0.0,2分钟前,https://s2.feixiaoquan.com/logo/2/pkex.png?x-oss-process=style/ex_72_webp&v=1593488768,245.61,xmr_usdt,,0,0,1,[],[],6,,pkex_xmr_usdt,0.0,0.0,0.0,0.86
17,monero,dcoin,Dcoin,大币网（Dcoin）,XMR,BTC,0.006643,13830.0,3595803.38,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/dcoin_72.webp?v=1577158793,260.0,xmr_btc,,0,0,1,[],[],7,,dcoin_xmr_btc,0.0,0.0,0.0,2.89
18,monero,gx,GX,,XMR,ETH,0.09352,13406.0,3485287.97,0.0,1分钟前,https://s2.feixiaoquan.com/logo/2/1572505884349_72.webp?v=1572505997,259.98,xmr_eth,,0,0,1,[],[],6,,gx_xmr_eth,0.0,0.0,0.0,-1.22
19,monero,blex,BLEX,币蓝（BLEX）,XMR,BTC,0.00666,6819.5074,1778632.03,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/blex.png?x-oss-process=style/ex_72_webp&v=1604564487,260.82,xmr_btc,,0,0,1,[],[],0,,blex_xmr_btc,0.0,0.0,0.0,2.78
20,monero,cyberbank,CyberBank,,XMR,BTC,0.00666,6818.979,1776495.53,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/cyberbank.png?x-oss-process=style/ex_72_webp&v=1618222421,260.52,xmr_btc,,0,0,1,[],[],0,,cyberbank_xmr_btc,0.0,0.0,0.0,3.66
21,monero,hydax,Hydax,,XMR,BTC,0.00666,6772.4818,1766367.03,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/hydax.png?x-oss-process=style/ex_72_webp&v=1590562380,260.82,xmr_btc,,0,0,1,[],[],0,,hydax_xmr_btc,0.0,0.0,0.0,2.78
22,monero,wenx,WenX,,XMR,BTC,0.00666,6772.4818,1765962.44,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/wenx.png?x-oss-process=style/ex_72_webp&v=1590743688,260.76,xmr_btc,,0,0,1,[],[],0,,wenx_xmr_btc,0.0,0.0,0.0,2.78
23,monero,gaeaex,GaeaEx,盖亚,XMR,BTC,0.006606,6819.2517,1763931.01,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/gaeaex.png?x-oss-process=style/ex_72_webp&v=1620376441,258.67,xmr_btc,,0,0,1,[],[],0,,gaeaex_xmr_btc,0.0,0.0,0.0,2.82
24,monero,watercoin,ZHENBI,,XMR,BTC,0.006606,6819.2517,1763931.01,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/watercoin.png?x-oss-process=style/ex_72_webp&v=1618397051,258.67,xmr_btc,,0,0,1,[],[],0,,watercoin_xmr_btc,0.0,0.0,0.0,2.82
25,monero,phoenixglobal,Phoenix Global,凤凰全球,XMR,BTC,0.006606,6819.2517,1763831.46,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/1579485858870_72.webp?v=1584347689,258.65,xmr_btc,,0,0,1,[],[],5,,phoenixglobal_xmr_btc,0.0,0.0,0.0,2.82
26,monero,ukexpro,UKEX Global,UKEX全球站,XMR,BTC,0.006606,6819.2517,1763831.46,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/allcoin.png?x-oss-process=style/ex_72_webp&v=1602210916,258.65,xmr_btc,,0,0,1,[],[],0,,ukexpro_xmr_btc,0.0,0.0,0.0,2.82
27,monero,beeex,BeeEx,蜂交所,XMR,BTC,0.006606,6772.2261,1751766.93,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/beeex.png?x-oss-process=style/ex_72_webp&v=1587524769,258.67,xmr_btc,,0,0,1,[],[],0,,beeex_xmr_btc,0.0,0.0,0.0,2.82
28,monero,nutex,Nutex,坚果,XMR,BTC,0.006606,6772.2261,1751766.93,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/nutex.png?x-oss-process=style/coin_36_webp,258.67,xmr_btc,,0,0,1,[],[],0,,nutex_xmr_btc,0.0,0.0,0.0,2.82
29,monero,tab,TAB Grape,TAB葡萄,XMR,BTC,0.006606,6772.2261,1751766.93,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/1572316516571_72.webp?v=1581901493,258.67,xmr_btc,,0,0,1,[],[],0,,tab_xmr_btc,0.0,0.0,0.0,2.82
30,monero,crius,Crius,,XMR,BTC,0.006606,6772.2261,1751668.06,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/crius.png?x-oss-process=style/ex_72_webp&v=1590116082,258.65,xmr_btc,,0,0,1,[],[],0,,crius_xmr_btc,0.0,0.0,0.0,2.82
31,monero,bbkx,BBKX,,XMR,USDT,259.75,5898.0638,1532022.07,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/bbkx.png?x-oss-process=style/coin_36_webp,259.75,xmr_usdt,,0,0,1,[],[],4,,bbkx_xmr_usdt,0.0,0.0,0.0,0.95
32,monero,bibull,BiBull,币牛BiBull,XMR,USDT,259.97,5781.7747,1503087.97,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/bibull.png?x-oss-process=style/ex_72_webp&v=1588930726,259.97,xmr_usdt,,0,0,1,[],[],5,,bibull_xmr_usdt,0.0,0.0,0.0,1.03
33,monero,hkexone,HKEx.one,,XMR,USDT,259.97,5781.7747,1503087.97,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/hkexone.png?x-oss-process=style/coin_36_webp,259.97,xmr_usdt,,0,0,1,[],[],6,,hkexone_xmr_usdt,0.0,0.0,0.0,1.03
34,monero,bitsg,币星BitSG,币星BitSG,XMR,USDT,259.86,5781.3351,1502337.74,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/bitsg.png?x-oss-process=style/coin_36_webp,259.86,xmr_usdt,,0,0,1,[],[],5,,bitsg_xmr_usdt,0.0,0.0,0.0,0.99
35,monero,hxexcom,HXEX,,XMR,USDT,259.86,5781.3351,1502337.74,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/1584430054019_72.webp?v=1584432722,259.86,xmr_usdt,,0,0,1,[],[],0,,hxexcom_xmr_usdt,0.0,0.0,0.0,0.99
36,monero,xuebi,XueBi,雪碧,XMR,USDT,259.86,5781.3351,1502337.74,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/1576637454095_72.webp?v=1581994702,259.86,xmr_usdt,,0,0,1,[],[],0,,xuebi_xmr_usdt,0.0,0.0,0.0,0.99
37,monero,znn,ZNN,,XMR,USDT,259.86,5781.3351,1502337.74,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/znn.png?x-oss-process=style/ex_72_webp&v=1615367802,259.86,xmr_usdt,,0,0,1,[],[],0,,znn_xmr_usdt,0.0,0.0,0.0,0.99
38,monero,ane,ANE,,XMR,USDT,259.74,5782.3304,1501902.5,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/ane.png?x-oss-process=style/ex_72_webp&v=1604305849,259.74,xmr_usdt,,0,0,1,[],[],0,,ane_xmr_usdt,0.0,0.0,0.0,0.94
39,monero,aus,AUS,澳交所全球,XMR,USDT,259.74,5782.3304,1501902.5,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/aus.png?x-oss-process=style/coin_36_webp,259.74,xmr_usdt,,0,0,1,[],[],0,,aus_xmr_usdt,0.0,0.0,0.0,0.94
40,monero,happyex,UCBIT,,XMR,USDT,259.74,5782.3304,1501902.5,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/happyex.png?x-oss-process=style/ex_72_webp&v=1600048529,259.74,xmr_usdt,,0,0,1,[],[],0,,happyex_xmr_usdt,0.0,0.0,0.0,0.94
41,monero,tokeneco,TokenEco,通交所,XMR,USDT,259.74,5782.3304,1501902.5,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/tokeneco.png?x-oss-process=style/coin_36_webp,259.74,xmr_usdt,,0,0,1,[],[],4,,tokeneco_xmr_usdt,0.0,0.0,0.0,0.94
42,monero,proex,ProEX,,XMR,USDT,259.75,5781.8486,1501835.17,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/proeX.png?x-oss-process=style/ex_72_webp&v=1592986577,259.75,xmr_usdt,,0,0,1,[],[],4,,proex_xmr_usdt,0.0,0.0,0.0,0.95
43,monero,wclub,WCLUB,W全球站,XMR,USDT,259.65,5780.6563,1500947.41,0.0,1分钟前,https://s2.feixiaoquan.com/logo/2/wclub.png?x-oss-process=style/ex_72_webp&v=1620810002,259.65,xmr_usdt,,0,0,1,[],[],0,,wclub_xmr_usdt,0.0,0.0,0.0,0.01
44,monero,pkex,PKEX,,XMR,BTC,0.00645,6022.1135,1479264.93,0.0,4分钟前,https://s2.feixiaoquan.com/logo/2/pkex.png?x-oss-process=style/ex_72_webp&v=1593488768,245.64,xmr_btc,,0,0,1,[],[],6,,pkex_xmr_btc,0.0,0.0,0.0,-0.18
45,monero,beex,BeeX,,XMR,USDT,254.34,5798.2617,1474729.88,0.0,40分钟前,https://s2.feixiaoquan.com/logo/2/beex.png?x-oss-process=style/ex_72_webp&v=1599623059,254.34,xmr_usdt,,0,0,1,[],[],0,,beex_xmr_usdt,0.0,0.0,0.0,2.76
46,monero,fkex,FKEx,,XMR,USDT,259.53,2799.45,726541.26,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/fkex.png?x-oss-process=style/ex_72_webp&v=1609899549,259.53,xmr_usdt,,0,0,1,[],[],0,,fkex_xmr_usdt,0.0,0.0,0.0,0.74
47,monero,longbit,LongBit,,XMR,USDT,259.85,2767.706,719188.4,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/longbit.png?x-oss-process=style/coin_36_webp,259.85,xmr_usdt,,0,0,1,[],[],0,,longbit_xmr_usdt,0.0,0.0,0.0,0.0
48,monero,longbit,LongBit,,XMR,BTC,0.006633,1786.8526,464061.61,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/longbit.png?x-oss-process=style/coin_36_webp,259.71,xmr_btc,,0,0,1,[],[],0,,longbit_xmr_btc,0.0,0.0,0.0,0.0
49,monero,coinex,CoinEx,,XMR,USDT,260.5,1133.0778,295166.77,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/coinex.png?x-oss-process=style/coin_36_webp,260.5,xmr_usdt,,0,0,1,[],[],5,,coinex_xmr_usdt,0.0,0.0,0.0,7.0
50,monero,b2bx,B2BX,,XMR,USDT,259.764925,734.295793,190744.29,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/b2bx.png?x-oss-process=style/coin_36_webp,259.76,xmr_usdt,,0,0,1,[],[],0,,b2bx_xmr_usdt,0.0,0.0,0.0,0.0
51,monero,bitcoin-indonesia,Indodax,,XMR,IDR,3790000.0,252.589212,67011.92,0.0,3分钟前,https://s2.feixiaoquan.com/logo/2/bitcoin-indonesia.png?x-oss-process=style/coin_36_webp,265.3,xmr_idr,,0,0,1,[],[],0,,bitcoin-indonesia_xmr_idr,0.0,0.0,0.0,0.0
52,monero,coinex,CoinEx,,XMR,BTC,0.00664,95.066405,24713.09,0.0,1分钟前,https://s2.feixiaoquan.com/logo/2/coinex.png?x-oss-process=style/coin_36_webp,259.96,xmr_btc,,0,0,1,[],[],5,,coinex_xmr_btc,0.0,0.0,0.0,3.03
53,monero,coinex,CoinEx,,XMR,BCH,0.351647,24.395971,6340.05,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/coinex.png?x-oss-process=style/coin_36_webp,259.88,xmr_bch,,0,0,1,[],[],5,,coinex_xmr_bch,0.0,0.0,0.0,0.93
54,monero,dboss,DBOSS,,XMR,QC,1636.917,4.75,1216.65,0.0,2分钟前,https://s2.feixiaoquan.com/logo/2/dboss.png?x-oss-process=style/coin_36_webp,256.14,xmr_qc,,0,0,1,[],[],0,,dboss_xmr_qc,0.0,0.0,0.0,-1.82
55,monero,crex24,CREX24,,XMR,USDT,255.0,0.051775,13.2026,0.0,20分钟前,https://s2.feixiaoquan.com/logo/2/crex24.png?x-oss-process=style/coin_36_webp,255.0,xmr_usdt,,0,0,1,[],[],0,,crex24_xmr_usdt,0.0,0.0,0.0,4.72
0,grin,zb,ZB,ZB网,GRIN,USDT,0.281,1104.12,310.26,0.01,4小时前,https://s2.feixiaoquan.com/logo/2/zb.png?x-oss-process=style/coin_36_webp,0.281,grin_usdt,,0,0,0,[],[],8,https://www.zb.plus/trade/kline/grin_usdt,zb_grin_usdt,0.0,0.0,0.0,-4.61
1,grin,gate-io,gate.io,芝麻开门,GRIN,USDT,0.3893,4475363.9668,1742259.19,42.01,刚刚,https://s2.feixiaoquan.com/logo/2/gate-io.png?x-oss-process=style/coin_36_webp,0.3893,grin_usdt,,0,0,0,[],[],8,,gate-io_grin_usdt,0.0,0.0,0.0,-1.14
2,grin,bkex,BKEX,,GRIN,USDT,0.3904,2158549.6035,842697.77,20.33,1分钟前,https://s2.feixiaoquan.com/logo/2/bkex.png?x-oss-process=style/ex_72_webp&v=1587708422,0.3904,grin_usdt,,0,0,0,[],[],6,,bkex_grin_usdt,0.0,0.0,0.0,1.74
3,grin,hotbit,Hotbit,,GRIN,BTC,8.91e-06,940964.59,317929.54,7.64,刚刚,https://s2.feixiaoquan.com/logo/2/hotbit.png?x-oss-process=style/ex_72_webp&v=1585819031,0.3379,grin_btc,,0,0,0,[],[],5,,hotbit_grin_btc,0.0,0.0,0.0,3.85
4,grin,hotbit,Hotbit,,GRIN,USDT,0.320146,779721.16,249624.61,6.02,1分钟前,https://s2.feixiaoquan.com/logo/2/hotbit.png?x-oss-process=style/ex_72_webp&v=1585819031,0.3201,grin_usdt,,0,0,0,[],[],5,,hotbit_grin_usdt,0.0,0.0,0.0,-7.47
5,grin,ztcom,ZT,,GRIN,USDT,0.3896,491118.9183,191339.93,4.62,刚刚,https://s2.feixiaoquan.com/logo/2/ztcom.png?x-oss-process=style/ex_72_webp&v=1615877300,0.3896,grin_usdt,,0,0,0,[],[],7,,ztcom_grin_usdt,0.0,0.0,0.0,0.31
6,grin,hitbtc,HitBTC,,GRIN,USD,0.95901,190219.38,182422.29,4.43,刚刚,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,0.959,grin_usd,,0,0,0,[],[],7,,hitbtc_grin_usd,0.0,0.0,0.0,3.38
7,grin,coinw,Coinw,币赢国际站,GRIN,CNYT,2.565,432727.0,173678.53,4.19,刚刚,https://s2.feixiaoquan.com/logo/2/coinw.png?x-oss-process=style/ex_72_webp&v=1597374303,0.4014,grin_cnyt,,0,0,0,[],[],7,,coinw_grin_cnyt,0.0,0.0,0.0,-18.2
8,grin,hotbit,Hotbit,,GRIN,ETH,0.000123,332542.92,111133.67,2.65,1分钟前,https://s2.feixiaoquan.com/logo/2/hotbit.png?x-oss-process=style/ex_72_webp&v=1585819031,0.3342,grin_eth,,0,0,0,[],[],5,,hotbit_grin_eth,0.0,0.0,0.0,-12.14
9,grin,hitbtc,HitBTC,,GRIN,BTC,2.448e-05,106198.95,101797.85,2.46,刚刚,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,0.9586,grin_btc,,0,0,0,[],[],7,,hitbtc_grin_btc,0.0,0.0,0.0,0.62
10,grin,gate-io,gate.io,芝麻开门,GRIN,BTC,1.005e-05,140753.8135,55408.67,1.35,刚刚,https://s2.feixiaoquan.com/logo/2/gate-io.png?x-oss-process=style/coin_36_webp,0.3937,grin_btc,,0,0,0,[],[],8,,gate-io_grin_btc,0.0,0.0,0.0,-2.42
11,grin,hitbtc,HitBTC,,GRIN,ETH,0.000348,33017.84,31868.1,0.77,刚刚,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,0.9652,grin_eth,,0,0,0,[],[],7,,hitbtc_grin_eth,0.0,0.0,0.0,-3.6
12,grin,gate-io,gate.io,芝麻开门,GRIN,ETH,0.000139,65294.538,25188.19,0.64,刚刚,https://s2.feixiaoquan.com/logo/2/gate-io.png?x-oss-process=style/coin_36_webp,0.3858,grin_eth,,0,0,0,[],[],8,,gate-io_grin_eth,0.0,0.0,0.0,-7.84
13,grin,bikicoin,BiKi,,GRIN,USDT,0.389,57686.823,22440.17,0.54,刚刚,https://s2.feixiaoquan.com/logo/2/bikicoin_72.webp?v=1584932151,0.389,grin_usdt,,0,0,0,[],[],7,,bikicoin_grin_usdt,0.0,0.0,0.0,0.0
14,grin,whaleex,WhaleEx,鲸交所,GRIN,USDT,0.3928,51808.176,20350.25,0.49,2小时前,https://s2.feixiaoquan.com/logo/2/whaleex.png?x-oss-process=style/coin_36_webp,0.3928,grin_usdt,,0,0,0,[],[],6,,whaleex_grin_usdt,0.0,0.0,0.0,0.41
15,grin,bibox,Bibox,,GRIN,USDT,0.3804,50211.0,19100.26,0.46,刚刚,https://s2.feixiaoquan.com/logo/2/bibox.png?x-oss-process=style/ex_72_webp&v=1611135119,0.3804,grin_usdt,,0,0,0,[],[],6,,bibox_grin_usdt,0.0,0.0,0.0,-2.93
16,grin,citex,CITEX,C网(CITEX),GRIN,ETH,0.002679,2254.055,16754.62,0.4,刚刚,https://s2.feixiaoquan.com/logo/2/citex.png?x-oss-process=style/coin_36_webp,7.4331,grin_eth,,0,0,0,[],[],5,,citex_grin_eth,0.0,0.0,0.0,0.25
17,grin,kucoin,KuCoin,库币（KuCoin）,GRIN,USDT,0.690208,21284.6572,14690.84,0.35,刚刚,https://s2.feixiaoquan.com/logo/2/kucoin.png?x-oss-process=style/ex_72_webp&v=1610522133,0.6902,grin_usdt,,0,0,0,[],[],8,,kucoin_grin_usdt,0.0,0.0,0.0,5.52
18,grin,xt,XT.COM,,GRIN,USDT,0.3892,28949.88,11267.29,0.27,刚刚,https://s2.feixiaoquan.com/logo/2/xt.png?x-oss-process=style/coin_36_webp,0.3892,grin_usdt,,0,0,0,[],[],6,,xt_grin_usdt,0.0,0.0,0.0,-0.51
19,grin,kucoin,KuCoin,库币（KuCoin）,GRIN,BTC,1.753e-05,7059.9532,4846.98,0.12,3分钟前,https://s2.feixiaoquan.com/logo/2/kucoin.png?x-oss-process=style/ex_72_webp&v=1610522133,0.6865,grin_btc,,0,0,0,[],[],8,,kucoin_grin_btc,0.0,0.0,0.0,0.92
20,grin,kucoin,KuCoin,库币（KuCoin）,GRIN,ETH,0.000247,6911.1126,4735.99,0.11,50分钟前,https://s2.feixiaoquan.com/logo/2/kucoin.png?x-oss-process=style/ex_72_webp&v=1610522133,0.6853,grin_eth,,0,0,0,[],[],8,,kucoin_grin_eth,0.0,0.0,0.0,-1.7
21,grin,xt,XT.COM,,GRIN,SXC,2.515,11931.18,4695.33,0.11,刚刚,https://s2.feixiaoquan.com/logo/2/xt.png?x-oss-process=style/coin_36_webp,0.3935,grin_sxc,,0,0,0,[],[],6,,xt_grin_sxc,0.0,0.0,0.0,-0.71
22,grin,bitforex,BitForex,币夫,GRIN,USDT,0.390163,5234887.4396,2042459.39,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/bitforex.png?x-oss-process=style/coin_36_webp,0.3902,grin_usdt,,0,0,1,[],[],0,,bitforex_grin_usdt,0.0,0.0,0.0,1.6
